8,6,[6.08,5.71,6.76,3.79,4.12,5.86,8.24,4.98,4.29,3.34,3.73,1.0,8.34,8.63,4.09,5.22,1.07,9.3,9.52,5.29,1.08,4.87,3.64]
8,7,[3.08,1.06,4.36,4.71,6.04,4.55,2.47,7.63,4.51,4.41,3.37,4.8,3.16,7.88,9.19,8.27,7.16,3.56,7.69,8.28,4.72,8.68,2.64]
8,9,[3.61,6.73,6.56,3.45,6.6,2.69,1.17,1.45,5.81,2.67,1.92,3.42,7.44,7.54,3.1,2.36,5.44,4.08,3.8,8.2,9.98,5.17,8.12]
8,10,[3.97,8.59,9.56,1.5,7.98,1.64,5.23,2.73,8.57,8.36,8.45,2.1,7.91,3.24,7.94,4.99,7.64,1.3,5.15,7.94,5.69,9.84,5.26]
8,11,[7.13,3.81,3.91,6.66,1.38,9.44,5.69,3.28,6.75,2.79,8.99,8.77,2.96,2.02,6.7,3.92,2.51,3.48,2.08,8.1,1.08,1.38,8.05]
8,12,[5.28,6.37,4.34,1.81,2.42,1.82,6.57,9.38,9.97,6.63,1.54,6.8,7.31,8.12,2.13,3.09,9.84,8.1,7.81,8.25,4.95,2.74,7.2]
8,13,[4.22,2.21,9.09,5.37,4.94,3.65,7.27,2.71,2.68,4.13,7.59,3.48,8.48,9.23,5.99,1.62,2.4,3.66,3.37,4.3,1.01,6.74,4.41]
8,14,[2.67,1.17,8.71,7.98,3.15,7.49,6.92,5.85,4.49,5.72,5.48,5.96,6.52,3.9,6.77,1.99,5.71,1.6,8.52,2.17,8.86,2.82,5.37]
8,15,[1.89,6.14,8.53,6.92,5.73,7.31,3.3,4.3,6.45,1.64,9.37,2.88,5.42,9.01,1.72,8.21,1.55,6.02,9.44,4.74,4.32,7.38,8.41]
8,16,[3.39,1.37,1.63,3.74,9.5,9.65,1.87,7.53,5.78,2.71,5.74,3.24,6.63,2.61,7.74,4.74,1.95,6.75,4.22,5.13,6.99,8.95,2.5]
8,17,[2.62,4.61,4.04,2.42,9.99,4.99,4.17,3.84,9.92,3.92,4.35,7.88,4.88,7.53,6.48,6.07,2.93,7.89,9.34,3.29,9.65,5.03,4.57]
8,18,[7.54,9.85,6.36,5.66,9.94,3.72,3.7,3.0,8.7,1.2,8.4,7.21,3.48,5.98,6.01,9.33,2.39,1.34,4.2,2.25,4.3,6.24,3.1]
8,19,[8.3,1.83,4.6,9.26,7.61,7.51,8.14,2.56,8.43,7.21,6.19,9.17,6.36,3.7,7.58,6.19,1.71,1.5,7.94,4.13,8.35,4.75,8.81]
8,20,[8.83,3.04,6.88,6.42,1.1,8.0,4.44,3.74,1.37,5.86,2.35,5.52,2.99,1.45,7.58,4.54,5.01,6.36,5.54,3.0,3.61,4.55,2.19]
9,1,[1.74,6.14,1.44,4.59,1.77,5.52,7.96,2.17,2.21,6.03,5.39,6.87,2.76,6.54,7.62,3.22,1.64,7.99,3.91,9.32,1.81,7.05,4.81]
9,2,[4.13,3.89,6.34,1.22,3.74,9.89,6.55,9.91,4.98,2.31,1.4,8.36,2.8,4.36,7.82,8.67,2.01,1.49,9.54,9.34,8.82,8.38,1.12]
9,3,[7.24,2.0,5.05,1.2,2.88,5.84,2.83,5.71,3.33,5.35,7.57,2.27,7.29,1.17,6.25,6.97,1.39,2.53,3.56,8.1,6.56,1.48,6.89]
9,4,[1.08,4.5,3.44,8.67,6.94,8.78,1.17,8.81,6.84,3.08,4.43,9.79,1.9,3.84,8.8,5.78,2.68,5.51,5.12,9.34,1.19,3.23,5.76]
9,5,[4.0,4.54,2.41,4.12,4.17,6.63,3.13,9.8,5.51,8.31,6.63,8.91,9.01,8.33,1.27,5.99,3.52,2.37,9.07,6.91,1.79,4.44,9.65]
9,6,[6.51,6.63,3.05,3.16,2.37,9.73,9.19,3.96,5.88,2.86,2.25,5.87,8.2,8.76,3.78,7.35,5.71,2.22,9.96,9.78,2.31,9.4,9.25]
9,7,[3.86,6.02,9.54,2.07,3.86,8.92,7.54,7.89,8.92,4.73,4.7,4.99,9.4,9.05,9.4,3.46,8.01,1.96,2.66,7.86,6.51,3.4,6.1]
9,8,[3.08,3.09,7.19,4.23,7.19,5.29,5.52,6.44,7.41,4.37,8.67,5.42,2.24,2.74,1.29,7.88,1.14,3.43,4.72,7.68,9.89,7.82,1.6]
9,10,[9.34,9.87,8.8,5.41,3.92,5.12,3.22,4.64,1.38,7.62,4.42,3.82,6.5,7.68,6.34,5.73,8.88,8.08,5.69,5.06,8.44,1.38,9.96]
9,11,[5.67,4.56,7.62,6.02,5.65,6.68,1.44,3.62,4.58,3.74,8.45,5.15,4.8,6.52,1.49,5.65,2.28,8.47,5.07,7.5,2.02,8.01,9.44]
9,12,[7.27,2.22,4.72,5.06,2.61,6.31,7.41,2.82,5.09,3.25,7.23,9.16,8.17,7.47,2.11,2.03,5.04,4.27,5.71,4.46,8.12,5.6,9.55]
9,13,[4.41,4.43,7.91,9.21,6.09,6.94,2.35,8.82,2.61,7.41,4.78,3.79,7.92,5.02,6.64,2.06,2.18,2.83,6.6,3.28,5.13,8.7,5.89]
9,14,[1.05,8.94,3.14,6.3,5.28,4.69,1.71,6.4,3.2,5.93,6.58,6.02,8.43,1.44,2.33,6.88,1.33,8.68,7.0,8.54,3.69,9.28,1.44]
9,15,[4.75,2.6,7.05,6.5,7.22,6.35,8.09,2.6,5.1,6.21,9.38,1.84,3.69,4.32,4.41,1.61,4.85,5.95,3.64,2.21,7.25,3.47,5.74]
9,16,[5.72,7.26,6.51,1.98,7.57,6.66,9.88,5.35,7.2,9.41,9.88,3.58,6.48,3.85,5.73,9.96,4.18,2.17,6.06,5.68,6.69,5.43,2.62]
9,17,[6.48,7.38,9.81,1.01,1.22,6.63,2.06,8.63,8.2,9.99,4.73,4.0,6.04,6.74,1.1,2.81,3.53,8.11,3.77,5.56,3.92,1.06,7.17]
9,18,[4.07,7.52,6.54,1.26,2.58,3.97,4.04,7.05,9.25,8.18,6.81,5.33,6.64,9.03,5.83,4.02,8.06,4.73,7.68,8.52,3.69,7.52,3.84]
9,19,[5.82,2.87,7.17,8.2,8.99,4.18,9.73,3.52,1.28,9.85,6.64,8.58,6.14,4.51,6.36,8.78,7.76,7.35,3.83,1.28,4.72,5.47,3.14]
9,20,[5.07,9.56,2.95,3.72,2.01,8.06,8.0,9.22,4.99,1.22,5.34,5.5,2.71,9.31,7.59,5.71,7.98,2.29,8.85,8.4,9.44,7.09,2.19]
10,1,[7.52,5.13,7.42,5.7,1.04,9.39,7.18,6.35,1.78,5.2,1.42,5.69,6.93,3.81,6.2,3.81,9.03,3.89,2.73,3.49,3.87,4.97,2.06]
10,2,[2.34,3.46,1.14,6.61,5.63,2.86,4.15,3.87,2.27,7.34,3.55,3.2,1.64,6.52,4.05,4.99,2.17,5.24,7.08,1.95,1.48,4.84,2.61]
10,3,[6.37,6.33,8.53,7.29,6.55,3.81,8.36,7.42,7.04,5.8,9.76,7.8,5.19,2.19,8.32,9.28,5.21,5.1,7.16,7.39,5.19,3.09,3.01]
10,4,[8.75,6.55,9.22,4.53,7.3,6.99,8.1,8.94,5.08,1.27,5.28,4.16,5.15,2.54,7.91,6.44,2.15,1.93,8.36,8.17,3.93,6.85,8.13]
10,5,[5.79,4.61,4.72,6.59,5.93,9.77,4.45,4.07,8.33,6.32,8.06,4.92,8.09,5.9,3.13,6.96,1.7,9.38,6.17,5.38,6.33,5.17,6.0]
10,6,[8.4,2.59,9.6,1.63,1.98,8.33,7.94,4.41,5.45,6.94,1.81,8.35,8.99,9.13,6.73,1.0,2.32,2.34,5.78,4.51,6.2,2.76,7.13]
10,7,[3.85,6.13,9.22,3.74,9.49,4.91,9.84,4.1,1.8,1.07,9.88,4.64,2.15,3.65,4.32,5.94,1.48,7.33,8.39,4.23,8.75,8.79,3.12]
10,8,[7.32,4.55,3.86,4.45,4.43,5.91,6.96,5.27,2.69,4.46,9.32,8.56,2.39,9.98,7.03,2.21,1.65,1.14,7.49,5.38,4.93,9.91,1.76]
10,9,[6.78,4.74,5.1,8.1,6.44,4.83,2.62,5.58,5.97,5.05,4.2,2.67,6.44,6.2,8.62,3.13,5.52,4.7,5.92,4.3,9.8,6.11,7.34]
10,11,[2.02,5.33,7.21,2.28,7.58,9.85,9.85,8.01,5.18,1.7,9.01,1.8,5.25,7.68,9.64,1.7,6.7,8.18,3.81,1.47,4.09,8.01,5.22]
10,12,[5.61,5.22,7.6,4.79,9.65,8.18,3.6,1.32,9.31,7.74,7.54,6.07,1.55,5.26,2.52,1.46,9.91,8.28,6.62,3.58,1.74,5.55,8.66]
10,13,[3.5,2.19,3.53,8.72,1.13,2.0,2.57,6.33,2.36,5.02,8.27,3.35,7.31,5.36,8.19,8.76,4.09,1.76,2.31,9.41,2.39,5.46,9.94]
10,14,[7.93,3.14,4.96,6.74,2.9,7.61,4.11,6.78,7.8,2.04,2.51,4.59,3.71,7.72,7.77,5.79,4.42,7.35,5.27,2.31,8.83,1.11,9.35]
10,15,[5.04,7.11,9.66,7.15,1.37,9.26,6.74,9.61,4.89,9.26,8.73,4.01,3.4,1.88,6.89,4.52,7.96,7.74,7.61,6.3,2.75,4.04,7.21]
10,16,[2.62,5.93,7.06,8.49,1.11,1.88,1.94,5.01,2.97,3.55,2.74,1.21,1.83,9.45,6.91,8.52,9.55,6.74,7.37,2.08,8.71,2.17,6.91]
10,17,[9.1,6.09,9.7,9.06,7.26,3.28,5.2,9.43,6.75,9.3,3.49,4.84,9.13,7.93,3.91,2.46,1.67,7.99,4.45,3.99,1.54,9.6,3.38]
10,18,[4.97,5.43,9.36,6.49,2.61,5.43,2.29,7.92,2.97,6.79,9.21,7.44,1.93,1.66,6.14,3.26,5.01,9.07,2.34,6.76,9.4,6.98,3.4]
10,19,[7.3,9.14,6.17,5.64,9.46,5.42,4.92,8.6,8.03,8.07,5.86,1.03,9.59,8.36,5.34,6.11,9.42,4.23,7.14,4.61,6.69,9.63,1.82]
10,20,[5.81,9.65,1.72,5.14,7.9,6.83,2.59,1.35,4.46,2.72,7.26,9.07,6.68,4.23,1.76,6.7,7.62,2.26,2.74,7.48,6.34,5.4,1.57]
11,1,[5.86,3.77,5.81,8.51,5.04,9.96,1.33,1.5,8.09,1.39,2.06,8.26,7.01,5.13,7.1,8.87,2.34,6.21,9.32,1.33,2.27,6.88,5.24]
11,2,[9.26,1.41,7.31,2.17,2.55,1.45,3.77,8.14,5.11,2.54,6.32,8.36,1.96,5.47,8.19,2.99,8.24,4.84,8.3,9.84,7.11,3.92,9.78]
11,3,[6.18,2.24,8.53,8.14,7.88,6.34,4.02,2.09,2.27,4.74,7.27,5.98,4.95,9.33,1.37,1.9,8.63,6.51,8.0,1.14,5.38,1.06,2.61]
11,4,[1.8,6.87,8.98,4.75,8.27,7.95,7.23,2.86,6.76,5.71,4.71,9.44,6.49,1.34,2.62,5.5,9.55,6.64,8.04,4.13,1.04,3.12,2.06]
11,5,[5.77,1.86,4.26,7.85,5.86,2.97,7.93,6.93,3.49,2.74,8.17,7.17,9.72,5.27,2.59,7.03,1.39,6.8,3.57,4.91,4.01,8.25,7.83]
11,6,[1.39,7.66,9.32,2.58,8.07,5.37,2.04,9.06,7.49,6.33,3.93,2.79,7.09,3.93,8.01,3.94,1.88,7.64,8.83,4.38,2.99,5.24,5.36]
11,7,[9.01,2.3,9.35,5.09,4.49,2.23,7.48,6.69,9.78,2.82,2.14,7.23,1.54,2.23,8.66,5.13,2.54,4.09,8.98,6.43,8.11,6.74,6.5]
11,8,[2.53,9.73,8.7,1.78,8.71,5.4,9.96,6.32,8.53,3.51,7.57,7.63,3.22,3.95,6.22,9.03,6.33,2.34,6.16,1.05,9.82,1.36,5.24]
11,9,[7.92,1.3,5.78,5.31,8.18,8.39,5.07,3.16,6.03,1.11,7.59,9.55,2.19,3.66,6.83,1.82,5.32,3.74,7.33,8.72,7.73,1.22,5.09]
11,10,[7.95,8.87,4.65,8.11,4.33,5.18,6.7,8.74,1.64,9.04,4.0,1.29,4.83,3.43,9.51,5.88,8.15,8.09,1.73,8.93,7.62,1.49,9.51]
11,12,[7.07,8.99,2.0,4.29,6.57,4.29,2.58,6.03,1.6,7.38,2.84,9.83,3.15,2.02,5.31,9.45,6.22,9.63,2.89,7.71,3.03,4.17,3.41]
11,13,[7.12,3.49,1.57,4.11,5.38,5.74,2.1,7.39,7.1,5.8,3.63,6.59,8.2,9.51,8.28,9.47,1.59,9.03,5.12,1.72,9.08,3.6,9.61]
11,14,[1.98,3.48,7.27,5.47,8.87,5.69,6.65,3.64,9.73,5.87,2.19,4.12,4.99,6.8,3.62,1.57,8.85,3.09,9.53,6.8,4.71,4.09,6.81]
11,15,[3.94,6.34,7.27,8.58,5.01,3.74,2.19,8.1,2.55,3.34,5.36,9.74,7.93,1.43,4.18,5.1,2.5,9.32,7.41,3.57,9.76,8.55,7.24]
11,16,[7.0,2.38,3.14,1.37,3.85,2.14,3.34,2.66,6.06,1.31,3.85,4.09,4.36,5.86,2.46,3.71,9.28,4.64,5.49,2.31,5.12,3.88,1.04]
11,17,[7.65,9.78,3.98,7.35,5.27,3.61,9.5,9.83,6.16,2.32,6.09,9.16,4.98,7.2,7.58,9.1,2.25,5.96,3.77,4.61,8.57,5.01,1.83]
11,18,[1.5,6.77,6.25,3.0,9.42,3.5,1.2,5.85,5.01,7.04,1.79,5.61,2.75,3.86,6.45,9.49,9.18,4.25,2.33,8.68,4.33,4.36,3.56]
11,19,[4.16,9.8,8.87,1.79,7.55,5.0,9.93,8.23,3.6,8.25,9.73,4.81,9.07,2.26,6.28,1.77,2.87,5.27,8.81,9.88,1.6,9.64,7.81]
11,20,[1.8,4.69,9.23,4.73,6.0,7.39,7.8,2.23,2.67,4.44,5.98,1.38,8.44,8.51,3.74,6.03,5.17,1.24,1.02,3.36,9.6,8.51,5.25]
12,1,[6.88,9.03,4.75,5.43,7.19,3.2,2.07,3.49,9.95,1.6,7.71,6.23,6.09,8.82,6.65,5.28,7.25,2.08,5.61,6.18,8.61,2.47,1.53]
12,2,[3.88,8.9,2.22,2.47,3.45,4.78,9.21,4.2,3.61,5.77,9.43,5.62,7.9,2.65,1.85,7.77,5.89,8.85,8.44,7.16,3.71,7.17,7.2]
12,3,[1.86,6.22,8.41,1.12,5.66,4.36,5.36,4.06,9.2,1.92,2.39,2.99,2.7,9.07,6.52,8.48,5.73,5.79,5.96,7.81,2.03,5.14,1.69]
12,4,[8.37,9.31,5.32,3.8,4.26,8.35,9.01,6.38,7.87,4.08,7.39,1.26,8.33,3.0,8.71,2.28,3.04,2.13,2.17,1.71,7.22,8.06,1.7]
12,5,[7.97,7.82,1.38,1.97,8.14,5.62,1.53,2.07,3.28,1.6,7.01,7.79,8.04,9.28,2.85,9.11,2.66,4.16,1.82,8.61,9.48,9.54,4.13]
12,6,[2.45,5.51,7.56,3.18,6.13,1.89,6.2,1.13,2.95,2.72,3.54,9.11,5.83,9.76,1.89,2.93,5.54,7.37,4.3,6.3,4.96,9.62,2.63]
12,7,[4.19,4.42,2.93,3.05,2.02,9.86,2.11,1.99,2.22,7.86,7.34,6.01,1.37,3.95,2.04,3.55,6.4,3.81,9.79,5.0,5.99,3.62,8.7]
12,8,[2.7,1.63,8.57,5.28,7.11,2.61,9.99,5.42,1.95,4.94,6.93,1.77,2.29,4.61,6.32,1.92,9.33,9.8,1.58,9.78,4.05,6.35,9.92]
12,9,[2.1,8.54,7.53,3.51,7.42,6.24,3.46,8.11,6.79,4.6,5.28,6.43,4.64,5.36,3.51,7.91,1.97,3.26,5.48,6.66,2.21,1.9,1.48]
12,10,[1.61,7.1,9.75,4.44,7.11,2.37,6.6,1.87,1.69,7.76,7.91,8.13,2.82,6.96,5.41,3.35,4.09,8.74,5.92,9.57,1.28,4.87,9.23]
12,11,[4.45,3.83,4.39,5.14,1.3,6.01,8.74,3.73,7.35,5.42,2.21,7.44,5.39,1.98,7.08,6.94,7.17,6.15,5.28,8.69,5.56,4.52,5.45]
12,13,[9.74,6.55,4.17,9.8,3.88,1.25,1.41,8.53,4.14,7.68,1.24,9.02,4.07,1.88,4.11,4.22,4.16,6.95,3.23,6.83,6.33,9.19,1.59]
12,14,[3.74,4.04,1.18,3.94,5.15,8.77,6.11,9.11,3.4,7.26,6.29,9.87,4.4,4.51,6.15,8.27,1.9,7.08,4.02,5.52,7.88,4.06,6.53]
12,15,[4.27,4.92,5.47,8.63,8.08,8.56,5.82,3.59,1.43,9.97,4.62,3.03,7.69,1.83,8.6,1.85,4.03,1.61,8.21,5.28,2.89,8.16,6.86]
12,16,[3.72,8.24,4.9,5.86,2.8,4.62,6.62,5.08,7.87,2.63,1.17,7.33,8.76,6.19,2.92,9.66,7.68,5.21,9.43,5.79,6.53,7.92,4.9]
12,17,[6.1,6.64,5.7,4.28,2.33,2.35,7.17,3.7,4.92,3.87,8.47,1.58,2.83,4.71,8.41,6.81,3.31,6.41,4.65,2.02,2.73,3.21,8.45]
12,18,[5.18,6.04,4.93,6.82,1.33,2.43,2.23,3.33,8.23,6.93,2.58,8.67,9.67,5.37,1.18,8.74,1.76,6.41,8.8,9.11,4.66,4.27,6.92]
12,19,[1.81,9.49,7.52,2.27,2.01,7.61,9.4,5.7,8.46,9.55,9.38,3.27,8.96,3.14,2.1,8.26,3.96,6.26,4.51,7.74,3.12,4.81,2.3]
12,20,[2.58,9.73,4.96,3.29,6.31,5.41,4.37,9.54,3.85,4.81,7.14,9.67,8.91,9.43,4.27,7.44,8.39,1.19,9.7,6.45,8.57,6.96,9.47]
13,1,[7.22,8.1,3.16,5.97,3.78,9.63,4.27,8.31,2.1,8.8,8.72,4.5,9.19,4.54,9.8,3.3,1.81,8.4,3.12,2.89,9.01,9.24,6.68]
13,2,[8.92,7.9,4.66,1.3,8.8,8.41,9.46,5.24,4.72,8.57,7.46,8.89,8.38,8.42,7.29,5.56,4.17,6.42,8.32,7.64,5.08,1.25,1.47]
13,3,[6.77,6.67,8.12,2.22,4.61,6.65,3.82,1.74,2.42,5.65,9.73,8.48,7.87,8.62,7.17,8.13,3.87,5.31,7.62,3.35,7.19,8.44,8.2]
13,4,[2.79,4.73,2.64,8.89,9.5,8.96,3.02,9.53,9.31,6.82,6.64,9.16,9.77,2.78,7.31,2.52,4.61,4.86,3.34,1.8,4.31,9.53,2.06]
13,5,[7.47,4.92,9.28,5.08,7.06,2.07,7.42,2.71,8.76,8.04,3.59,5.45,2.17,8.71,6.4,9.96,3.55,7.09,4.76,4.68,2.31,3.61,3.36]
13,6,[6.56,9.17,4.33,7.16,5.12,1.09,2.2,3.91,7.24,7.18,7.42,7.38,7.62,3.31,1.86,1.53,4.0,3.11,9.17,9.97,9.45,9.7,6.38]
13,7,[7.73,1.41,3.28,6.58,3.72,4.55,4.34,9.71,6.04,6.22,3.34,5.53,9.37,8.9,2.19,3.86,5.77,2.28,2.05,1.4,2.15,8.85,8.51]
13,8,[7.73,9.34,3.55,8.89,6.52,7.85,3.37,3.82,9.03,3.84,9.95,7.87,2.36,8.68,6.92,8.18,1.48,2.34,3.07,1.32,3.34,7.35,4.93]
13,9,[9.96,9.34,1.37,4.21,7.38,5.37,5.44,8.61,8.8,2.11,1.84,8.81,2.63,2.51,5.58,3.46,9.02,6.27,6.25,9.74,5.73,6.14,4.75]
13,10,[1.69,7.91,7.09,8.99,1.23,7.13,7.13,4.55,6.31,9.56,8.53,2.38,1.73,8.48,6.94,5.09,9.6,6.35,1.05,9.73,6.91,9.56,3.92]
13,11,[7.58,7.61,9.62,6.12,2.9,1.44,6.79,3.91,1.5,1.64,9.57,4.43,4.59,2.6,9.69,8.79,1.8,8.67,2.47,8.02,3.56,7.77,6.89]
13,12,[2.09,5.42,4.89,8.26,3.79,7.16,2.18,6.99,8.49,5.61,5.41,8.97,5.29,6.07,4.81,7.81,8.3,6.52,4.91,4.83,1.36,4.08,5.17]
13,14,[3.02,7.18,2.4,5.46,6.67,5.72,3.62,4.94,9.16,5.3,2.34,2.15,9.13,8.57,5.71,3.66,1.43,1.69,1.41,1.97,4.82,1.85,6.95]
13,15,[6.12,3.28,3.29,1.74,5.53,2.03,6.95,2.62,2.64,4.54,1.75,8.89,3.68,6.28,5.09,7.03,6.61,3.39,9.7,8.84,2.68,2.67,7.72]
13,16,[6.44,8.84,1.96,5.81,1.05,2.05,2.55,5.29,7.23,8.82,9.69,6.42,5.38,6.57,9.77,4.25,7.06,7.21,4.55,3.72,2.13,1.12,2.01]
13,17,[1.14,9.73,8.73,2.88,6.84,6.85,4.92,6.63,8.11,2.72,3.71,5.17,5.27,1.2,2.49,2.37,7.32,9.67,5.24,8.74,6.27,2.81,6.12]
13,18,[8.5,1.46,1.07,6.67,7.42,9.82,8.64,7.63,6.36,5.99,3.62,5.39,5.37,6.32,6.5,7.11,8.35,5.39,7.43,5.75,4.8,3.84,1.57]
13,19,[9.04,4.75,5.26,5.45,9.45,4.12,7.28,1.19,3.59,2.73,4.09,3.09,2.98,9.18,4.05,6.42,8.58,6.91,2.18,3.64,7.4,9.64,8.5]
13,20,[7.06,7.61,8.16,8.2,8.6,6.6,3.54,7.74,7.0,2.16,2.8,6.45,1.91,4.74,9.94,3.73,2.88,1.42,1.16,8.93,4.21,2.43,8.45]
14,1,[9.05,1.29,1.57,4.88,6.56,2.09,3.02,3.32,4.06,4.2,1.42,8.9,3.41,2.36,7.21,5.64,7.03,7.36,9.34,4.94,5.11,8.57,2.0]
14,2,[1.95,6.5,8.04,9.53,8.41,1.38,1.95,6.67,8.84,9.2,2.41,3.63,4.97,5.55,7.59,1.89,6.82,4.01,2.24,8.64,4.95,4.74,7.92]
14,3,[3.21,8.28,4.07,5.55,1.77,4.35,7.79,4.25,6.98,2.36,7.78,4.8,3.05,8.22,4.72,4.68,5.13,8.67,8.15,4.26,1.27,2.31,1.09]
14,4,[8.26,9.49,1.76,3.83,9.84,2.48,1.55,7.83,6.94,6.77,9.12,1.52,6.68,7.42,6.94,5.68,3.66,4.62,7.13,5.98,3.74,7.68,9.18]
14,5,[1.07,3.52,5.75,9.28,7.3,5.02,2.85,5.9,8.1,6.87,7.28,8.99,8.03,4.64,2.78,3.71,1.33,4.01,7.53,7.66,2.13,9.93,3.56]
14,6,[1.84,5.97,5.69,7.81,2.44,1.25,8.17,6.33,3.17,7.97,7.54,9.88,1.99,1.54,4.36,6.64,4.19,1.43,6.86,2.12,3.68,7.63,5.08]
14,7,[9.85,8.25,9.9,6.09,9.05,6.65,5.8,6.36,4.15,3.56,8.06,7.43,7.05,7.43,5.68,3.23,3.95,6.24,8.41,4.25,1.88,7.4,8.46]
14,8,[1.74,1.56,9.0,5.29,5.02,4.32,5.74,6.29,5.67,4.55,3.37,5.49,4.81,4.96,9.38,5.41,9.76,8.41,2.3,2.14,7.4,2.16,7.34]
14,9,[8.77,2.06,2.91,5.26,7.72,9.5,4.32,9.57,6.41,4.68,2.09,6.15,1.36,2.38,4.34,9.92,3.73,5.37,8.12,2.28,6.31,1.44,9.05]
14,10,[9.0,2.94,8.37,5.4,2.1,4.14,8.83,4.76,6.16,6.09,9.1,8.03,5.28,7.48,6.45,7.86,5.54,5.15,5.05,5.04,8.8,3.93,8.2]
14,11,[6.98,4.69,3.1,4.56,5.87,9.62,9.01,7.62,6.81,8.79,7.36,6.15,8.17,7.37,6.05,2.11,6.03,2.73,6.57,6.19,1.48,6.13,2.7]
14,12,[5.28,9.07,2.08,9.43,2.62,1.17,8.08,3.21,7.35,8.99,5.0,8.26,6.46,4.62,1.4,8.76,1.21,4.93,4.73,8.74,3.86,3.31,2.03]
14,13,[1.89,2.51,2.3,3.3,1.81,3.76,4.67,2.52,6.53,3.93,1.24,1.53,4.51,3.88,4.72,3.92,4.38,8.45,2.09,2.82,7.77,6.27,5.44]
14,15,[7.77,4.47,2.04,1.55,5.18,4.66,5.36,4.67,3.1,8.98,3.42,9.67,7.08,3.22,5.99,8.07,3.74,4.66,1.76,6.72,2.83,9.71,4.36]
14,16,[9.87,8.04,5.84,4.81,9.2,5.07,1.01,5.18,8.46,3.6,9.75,1.0,9.4,5.34,6.38,8.56,4.42,4.16,6.69,6.27,5.59,1.41,7.65]
14,17,[6.07,3.71,4.56,2.11,2.26,6.01,3.52,4.89,6.49,9.62,3.86,7.14,4.08,3.35,7.77,5.07,3.21,9.85,4.07,5.14,6.4,1.14,7.23]
14,18,[6.82,1.02,5.29,9.11,7.05,4.72,9.06,7.33,7.86,5.84,8.09,6.84,1.7,1.28,8.49,7.04,7.05,4.18,8.32,8.45,4.22,2.59,7.91]
14,19,[7.27,1.08,5.16,9.43,5.0,2.99,1.18,3.53,9.29,4.22,1.81,6.52,3.73,7.46,3.11,5.44,4.27,3.53,9.14,7.36,2.88,2.76,8.39]
14,20,[4.56,8.83,6.12,5.45,5.97,6.94,6.09,7.14,6.09,1.59,2.15,1.59,3.34,6.13,3.05,5.71,8.04,2.73,7.1,9.93,7.24,5.8,3.28]
15,1,[6.04,5.09,9.44,6.77,9.49,1.47,9.45,4.89,9.96,3.47,7.12,5.2,4.25,7.83,8.95,3.02,3.5,4.78,5.04,1.05,2.75,1.74,6.15]
15,2,[1.23,7.64,9.8,4.81,1.67,3.25,2.48,3.8,6.63,1.87,5.32,8.27,6.33,6.64,4.01,3.25,1.97,3.15,4.07,1.49,4.0,8.15,9.49]
15,3,[7.98,6.58,7.88,6.63,6.21,1.77,1.55,1.3,3.82,8.63,1.59,2.15,9.27,4.98,3.71,6.64,1.59,7.1,6.03,3.65,4.43,1.86,7.77]
15,4,[3.1,6.4,6.94,1.1,4.46,8.16,8.92,6.57,4.06,9.44,8.05,5.09,3.95,2.73,1.92,6.36,1.61,8.1,2.74,6.16,6.74,3.31,4.79]
15,5,[7.52,5.0,3.19,8.17,1.54,3.81,4.92,9.64,7.79,3.8,8.97,7.98,2.33,3.78,4.09,4.32,1.07,6.28,7.1,1.52,5.56,8.52,8.73]
15,6,[4.8,2.76,2.8,9.18,8.07,4.07,7.01,7.25,9.84,6.4,3.98,6.21,9.67,6.54,4.77,2.46,5.09,8.1,1.38,2.97,1.03,3.01,3.07]
15,7,[6.62,3.15,7.61,9.57,3.98,7.66,2.85,2.66,9.91,4.27,1.66,1.27,2.04,3.62,2.75,6.27,7.89,1.4,1.27,2.78,2.57,8.97,7.47]
15,8,[4.06,5.99,2.61,1.19,8.59,9.2,1.19,7.1,4.41,8.09,2.0,9.43,3.75,3.16,8.29,6.95,9.47,9.79,9.98,8.93,8.91,1.59,2.3]
15,9,[9.32,8.15,2.73,4.4,4.37,6.4,9.79,3.2,1.42,6.54,2.7,5.82,8.11,3.95,1.48,8.16,8.86,8.66,9.72,8.97,2.88,1.73,5.24]
15,10,[6.97,1.58,5.58,7.76,6.81,5.58,5.49,5.18,3.9,4.36,7.25,7.44,5.45,3.42,4.61,9.29,6.26,1.33,2.98,2.83,8.77,4.56,3.75]
15,11,[9.0,6.14,9.42,4.37,5.95,2.21,1.76,5.0,4.16,6.26,5.19,6.59,4.83,5.21,4.68,8.24,3.85,4.44,2.62,3.1,6.81,4.23,1.74]
15,12,[8.58,5.62,6.79,8.07,9.34,1.89,1.64,1.34,2.8,2.77,3.96,3.72,8.34,7.15,3.47,7.35,9.98,9.99,7.77,7.66,9.21,1.08,3.7]
15,13,[8.4,8.05,4.63,4.65,6.22,6.9,5.25,5.61,7.85,2.34,4.58,3.04,7.74,5.27,5.64,8.07,7.82,7.5,5.15,8.13,3.82,2.69,7.93]
15,14,[7.28,2.89,5.05,6.03,4.37,6.2,2.16,9.49,1.09,8.29,8.51,4.06,4.77,7.17,4.63,8.01,5.84,3.93,1.21,8.07,9.3,2.38,9.57]
